bug_id,data_abertura,data_fechamento,severidade,status,sistema,sprint,responsavel,tempo_correcao,prioridade,prioridade_num,ambiente,tipo_bug,reincidente
2256,2025-01-27,2025-01-27,Alta,Aberto,Relatórios,Sprint 12,Rafael,4,Alta,3,Produção,Frontend,Não
2257,2024-11-15,2024-11-17,Baixa,Fechado,Pagamento,Sprint 1,Ana,68,Alta,3,Produção,Frontend,Não
2258,2025-10-10,2025-10-13,Alta,Aberto,Relatórios,Sprint 7,Ana,80,Média,2,Produção,API,Sim
2259,2025-10-25,2025-10-28,Crítica,Aberto,Dashboard,Sprint 3,Juliana,74,Alta,3,Homologação,API,Não
2260,2024-06-18,2024-06-22,Média,Aberto,Pagamento,Sprint 3,Ana,106,Alta,3,Homologação,Frontend,Sim
2261,2025-09-26,2025-09-30,Média,Aberto,Dashboard,Sprint 6,Rafael,115,Alta,3,Homologação,API,Sim
2262,2025-06-22,2025-06-26,Média,Aberto,Pagamento,Sprint 7,João,101,Média,2,Produção,API,Não
2263,2025-07-26,2025-07-26,Crítica,Aberto,Login,Sprint 9,João,5,Média,2,Produção,API,Sim
2264,2025-12-07,2025-12-09,Crítica,Aberto,Relatórios,Sprint 3,Rafael,50,Alta,3,Produção,Backend,Sim
2265,2025-09-11,2025-09-11,Crítica,Aberto,Pagamento,Sprint 7,Carlos,13,Baixa,1,Homologação,API,Sim
2266,2025-09-20,2025-09-24,Média,Aberto,API Clientes,Sprint 11,Rafael,115,Alta,3,Homologação,API,Não
2267,2025-05-28,2025-05-30,Crítica,Fechado,Pagamento,Sprint 6,João,69,Média,2,Homologação,Frontend,Sim
2268,2025-03-29,2025-03-30,Média,Aberto,Pagamento,Sprint 12,Marcos,27,Baixa,1,Produção,API,Sim
2269,2025-02-02,2025-02-06,Alta,Fechado,Pagamento,Sprint 6,Marcos,97,Alta,3,Produção,API,Sim
2270,2024-07-11,2024-07-11,Alta,Fechado,Login,Sprint 7,Ana,23,Alta,3,Homologação,Frontend,Não
2271,2026-05-07,2026-05-10,Crítica,Aberto,Mobile App,Sprint 12,João,84,Baixa,1,Produção,Frontend,Sim
2272,2026-05-01,2026-05-03,Alta,Fechado,Mobile App,Sprint 8,Fernanda,69,Baixa,1,Produção,Frontend,Sim
2273,2026-01-25,2026-01-27,Alta,Aberto,Relatórios,Sprint 5,Rafael,63,Alta,3,Produção,API,Não
2274,2024-07-04,2024-07-04,Baixa,Aberto,API Clientes,Sprint 3,João,20,Baixa,1,Produção,API,Não
2275,2025-08-04,2025-08-07,Média,Fechado,Mobile App,Sprint 6,João,85,Média,2,Produção,Backend,Não
2276,2025-09-03,2025-09-07,Baixa,Fechado,Dashboard,Sprint 5,Marcos,102,Média,2,Produção,Frontend,Sim
2277,2025-11-07,2025-11-09,Crítica,Fechado,Login,Sprint 2,Marcos,48,Baixa,1,Homologação,Backend,Não
2278,2026-01-27,2026-01-28,Baixa,Fechado,Relatórios,Sprint 4,Marcos,35,Baixa,1,Homologação,Backend,Não
2279,2024-10-28,2024-10-29,Baixa,Fechado,Login,Sprint 3,Carlos,46,Baixa,1,Homologação,Frontend,Não
2280,2026-02-01,2026-02-01,Baixa,Aberto,Relatórios,Sprint 11,João,21,Alta,3,Produção,Frontend,Sim
2281,2024-12-14,2024-12-14,Baixa,Aberto,Relatórios,Sprint 4,Rafael,20,Média,2,Homologação,API,Não
2282,2025-08-14,2025-08-16,Crítica,Fechado,Login,Sprint 10,Marcos,60,Alta,3,Homologação,Frontend,Sim
2283,2025-02-15,2025-02-15,Crítica,Fechado,Pagamento,Sprint 2,Rafael,22,Média,2,Produção,Frontend,Não
2284,2026-05-04,2026-05-07,Baixa,Fechado,Dashboard,Sprint 12,Marcos,84,Média,2,Homologação,API,Não
2285,2025-05-26,2025-05-27,Média,Fechado,Pagamento,Sprint 2,Marcos,46,Baixa,1,Produção,API,Não
2286,2024-10-21,2024-10-22,Média,Aberto,Relatórios,Sprint 11,Juliana,43,Média,2,Homologação,Frontend,Sim
2287,2025-10-26,2025-10-26,Baixa,Aberto,Login,Sprint 10,Carlos,16,Baixa,1,Homologação,Frontend,Não
2288,2026-02-05,2026-02-07,Alta,Fechado,Relatórios,Sprint 11,João,63,Média,2,Homologação,Backend,Sim
2289,2025-02-01,2025-02-04,Baixa,Aberto,API Clientes,Sprint 9,João,92,Baixa,1,Homologação,Backend,Não
2290,2026-01-29,2026-01-31,Crítica,Fechado,API Clientes,Sprint 5,Marcos,70,Alta,3,Homologação,API,Não
2291,2025-07-05,2025-07-09,Baixa,Fechado,Pagamento,Sprint 7,Fernanda,119,Média,2,Homologação,API,Sim
2292,2024-10-21,2024-10-22,Baixa,Aberto,API Clientes,Sprint 4,Fernanda,33,Média,2,Homologação,API,Sim
2293,2025-08-20,2025-08-22,Baixa,Fechado,Dashboard,Sprint 10,João,61,Baixa,1,Produção,Backend,Não
2294,2024-06-07,2024-06-07,Alta,Aberto,Relatórios,Sprint 12,João,11,Baixa,1,Produção,Backend,Sim
2295,2026-01-16,2026-01-16,Alta,Fechado,Mobile App,Sprint 1,Ana,7,Alta,3,Homologação,Backend,Sim
2296,2026-03-03,2026-03-03,Média,Fechado,API Clientes,Sprint 11,Ana,21,Alta,3,Homologação,Backend,Sim
2297,2025-09-13,2025-09-13,Alta,Fechado,Relatórios,Sprint 7,Fernanda,11,Média,2,Homologação,Backend,Não
2298,2025-06-28,2025-06-29,Alta,Fechado,Dashboard,Sprint 12,Ana,32,Média,2,Homologação,API,Não
2299,2026-01-03,2026-01-07,Alta,Aberto,API Clientes,Sprint 10,Marcos,101,Baixa,1,Produção,API,Sim
2300,2025-03-30,2025-04-03,Alta,Fechado,Relatórios,Sprint 8,Fernanda,107,Alta,3,Produção,API,Não
2301,2024-06-15,2024-06-19,Alta,Aberto,Relatórios,Sprint 11,Rafael,113,Média,2,Produção,Frontend,Sim
2302,2024-05-29,2024-05-29,Alta,Fechado,Pagamento,Sprint 10,Juliana,7,Alta,3,Homologação,API,Sim
2303,2026-01-02,2026-01-05,Alta,Aberto,Pagamento,Sprint 3,Carlos,74,Alta,3,Produção,API,Não
2304,2026-02-17,2026-02-17,Média,Aberto,API Clientes,Sprint 1,João,17,Baixa,1,Homologação,Backend,Não
2305,2025-02-10,2025-02-11,Crítica,Fechado,Dashboard,Sprint 8,Rafael,25,Média,2,Produção,Frontend,Sim
2306,2024-06-16,2024-06-17,Baixa,Fechado,Dashboard,Sprint 10,João,32,Baixa,1,Homologação,Backend,Sim
2307,2026-01-18,2026-01-18,Média,Aberto,Login,Sprint 3,Juliana,19,Alta,3,Homologação,Frontend,Sim
2308,2026-01-22,2026-01-26,Média,Fechado,Dashboard,Sprint 7,Rafael,100,Baixa,1,Homologação,API,Não
2309,2024-12-26,2024-12-27,Alta,Fechado,Login,Sprint 9,João,25,Média,2,Produção,API,Sim
2310,2025-09-25,2025-09-25,Alta,Fechado,Pagamento,Sprint 5,Juliana,9,Média,2,Homologação,Backend,Não
2311,2024-06-09,2024-06-10,Baixa,Aberto,Relatórios,Sprint 9,Fernanda,29,Baixa,1,Produção,Frontend,Não
2312,2025-02-10,2025-02-14,Média,Fechado,Pagamento,Sprint 11,Juliana,114,Baixa,1,Produção,Frontend,Sim
2313,2025-10-30,2025-10-31,Crítica,Fechado,Pagamento,Sprint 5,João,25,Média,2,Produção,API,Sim
2314,2025-03-08,2025-03-08,Média,Fechado,Mobile App,Sprint 10,João,3,Média,2,Homologação,API,Sim
2315,2024-08-08,2024-08-08,Alta,Aberto,Relatórios,Sprint 5,João,5,Alta,3,Produção,Frontend,Sim
2316,2024-12-02,2024-12-05,Crítica,Fechado,Dashboard,Sprint 2,João,83,Alta,3,Homologação,Frontend,Sim
2317,2025-01-31,2025-02-01,Alta,Aberto,Pagamento,Sprint 4,Marcos,39,Baixa,1,Homologação,Frontend,Sim
2318,2025-05-20,2025-05-20,Alta,Fechado,API Clientes,Sprint 6,Ana,21,Alta,3,Homologação,Backend,Sim
2319,2024-09-03,2024-09-04,Média,Aberto,Relatórios,Sprint 4,Carlos,26,Baixa,1,Produção,Frontend,Sim
2320,2025-09-24,2025-09-25,Baixa,Aberto,Pagamento,Sprint 1,Ana,43,Média,2,Produção,Frontend,Sim
2321,2026-02-02,2026-02-03,Crítica,Fechado,Login,Sprint 12,Juliana,33,Média,2,Produção,API,Não
2322,2024-11-08,2024-11-12,Alta,Aberto,API Clientes,Sprint 7,Ana,101,Média,2,Homologação,API,Não
2323,2025-01-21,2025-01-25,Média,Aberto,Pagamento,Sprint 5,Juliana,97,Média,2,Homologação,Frontend,Sim
2324,2025-08-15,2025-08-15,Média,Fechado,API Clientes,Sprint 3,Ana,11,Baixa,1,Produção,Frontend,Não
2325,2026-03-12,2026-03-15,Baixa,Aberto,Relatórios,Sprint 5,João,92,Baixa,1,Produção,API,Sim
2326,2025-08-10,2025-08-10,Média,Aberto,Mobile App,Sprint 3,Fernanda,12,Média,2,Produção,Backend,Sim
2327,2025-06-04,2025-06-06,Crítica,Fechado,Mobile App,Sprint 9,João,57,Alta,3,Produção,Backend,Não
2328,2026-04-22,2026-04-23,Crítica,Aberto,Relatórios,Sprint 10,Rafael,42,Média,2,Produção,Backend,Sim
2329,2025-04-09,2025-04-11,Média,Fechado,Pagamento,Sprint 11,João,50,Média,2,Produção,Backend,Sim
2330,2025-12-17,2025-12-18,Alta,Aberto,Relatórios,Sprint 12,Fernanda,24,Baixa,1,Homologação,Backend,Não
2331,2026-01-08,2026-01-11,Média,Aberto,API Clientes,Sprint 4,Juliana,92,Média,2,Produção,Backend,Sim
2332,2025-09-12,2025-09-16,Baixa,Aberto,Login,Sprint 2,Carlos,102,Baixa,1,Produção,API,Não
2333,2024-12-09,2024-12-11,Média,Fechado,Mobile App,Sprint 9,João,66,Baixa,1,Produção,API,Sim
2334,2025-03-11,2025-03-13,Crítica,Fechado,Mobile App,Sprint 1,Rafael,59,Baixa,1,Produção,API,Sim
2335,2024-11-16,2024-11-17,Alta,Fechado,Pagamento,Sprint 10,Fernanda,46,Baixa,1,Produção,Backend,Sim
2336,2025-09-08,2025-09-08,Média,Fechado,API Clientes,Sprint 12,Fernanda,23,Baixa,1,Produção,Frontend,Não
2337,2024-07-17,2024-07-18,Baixa,Fechado,Dashboard,Sprint 3,Ana,24,Baixa,1,Produção,Backend,Sim
2338,2025-11-19,2025-11-21,Alta,Fechado,Relatórios,Sprint 11,João,49,Alta,3,Produção,Frontend,Sim
2339,2025-05-10,2025-05-13,Média,Aberto,Dashboard,Sprint 5,Fernanda,89,Alta,3,Homologação,Frontend,Não
2340,2025-06-09,2025-06-11,Crítica,Fechado,Login,Sprint 5,João,65,Alta,3,Produção,Frontend,Sim
2341,2024-06-15,2024-06-19,Crítica,Fechado,Login,Sprint 10,Rafael,111,Média,2,Homologação,Frontend,Não
2342,2025-09-23,2025-09-25,Média,Fechado,API Clientes,Sprint 11,Juliana,64,Média,2,Produção,Frontend,Não
2343,2025-05-16,2025-05-18,Alta,Aberto,API Clientes,Sprint 8,João,54,Baixa,1,Homologação,Frontend,Sim
2344,2025-12-18,2025-12-22,Média,Aberto,API Clientes,Sprint 2,João,117,Média,2,Homologação,API,Sim
2345,2025-08-23,2025-08-23,Média,Aberto,Mobile App,Sprint 6,Marcos,19,Alta,3,Produção,Frontend,Não
2346,2026-04-14,2026-04-14,Alta,Fechado,Pagamento,Sprint 1,Ana,15,Baixa,1,Homologação,Backend,Não
2347,2025-04-26,2025-04-27,Média,Fechado,Mobile App,Sprint 12,Rafael,30,Média,2,Produção,API,Não
2348,2024-11-28,2024-11-28,Alta,Aberto,Login,Sprint 7,João,23,Alta,3,Produção,Backend,Não
2349,2025-08-11,2025-08-14,Baixa,Fechado,Login,Sprint 4,Ana,80,Alta,3,Produção,Frontend,Sim
2350,2026-02-25,2026-02-25,Média,Aberto,Login,Sprint 11,Carlos,6,Média,2,Produção,Frontend,Sim
2351,2024-08-10,2024-08-14,Baixa,Fechado,Mobile App,Sprint 5,Marcos,107,Baixa,1,Produção,API,Não
2352,2025-06-07,2025-06-09,Crítica,Fechado,Relatórios,Sprint 8,João,69,Baixa,1,Homologação,Frontend,Sim
2353,2026-05-02,2026-05-06,Baixa,Fechado,Dashboard,Sprint 9,Marcos,98,Alta,3,Produção,Backend,Não
2354,2024-08-05,2024-08-06,Baixa,Aberto,API Clientes,Sprint 3,Marcos,40,Baixa,1,Homologação,Backend,Não
2355,2024-08-13,2024-08-14,Alta,Fechado,Mobile App,Sprint 7,Fernanda,32,Média,2,Homologação,API,Não
2356,2026-04-19,2026-04-23,Baixa,Fechado,Mobile App,Sprint 3,Ana,100,Alta,3,Homologação,API,Sim
2357,2025-03-04,2025-03-04,Média,Fechado,Pagamento,Sprint 3,Carlos,15,Alta,3,Produção,Frontend,Sim
2358,2025-12-06,2025-12-07,Baixa,Aberto,Dashboard,Sprint 3,Marcos,40,Alta,3,Homologação,API,Sim
2359,2024-05-20,2024-05-24,Alta,Fechado,Relatórios,Sprint 10,Rafael,102,Baixa,1,Produção,Frontend,Não
2360,2025-02-14,2025-02-18,Crítica,Aberto,API Clientes,Sprint 10,Marcos,111,Alta,3,Homologação,API,Sim
2361,2024-11-04,2024-11-07,Média,Aberto,Mobile App,Sprint 9,Carlos,84,Baixa,1,Produção,Frontend,Não
2362,2024-09-09,2024-09-11,Baixa,Aberto,Mobile App,Sprint 1,Carlos,55,Média,2,Produção,Backend,Sim
2363,2024-09-03,2024-09-07,Alta,Aberto,Relatórios,Sprint 7,Ana,96,Baixa,1,Produção,Frontend,Não
2364,2025-09-21,2025-09-24,Alta,Aberto,Dashboard,Sprint 4,Marcos,81,Baixa,1,Produção,API,Sim
2365,2025-04-24,2025-04-29,Média,Fechado,Relatórios,Sprint 3,Juliana,120,Média,2,Produção,Frontend,Não
2366,2025-11-25,2025-11-27,Crítica,Aberto,API Clientes,Sprint 7,Ana,51,Alta,3,Produção,Frontend,Sim
2367,2025-07-20,2025-07-24,Crítica,Aberto,Pagamento,Sprint 8,João,113,Alta,3,Produção,API,Não
2368,2024-09-01,2024-09-04,Crítica,Aberto,API Clientes,Sprint 8,Carlos,82,Baixa,1,Produção,Backend,Não
2369,2026-05-05,2026-05-09,Baixa,Aberto,Pagamento,Sprint 3,Juliana,100,Baixa,1,Produção,Frontend,Sim
2370,2024-07-13,2024-07-16,Média,Aberto,Mobile App,Sprint 9,Rafael,92,Alta,3,Produção,Backend,Sim
2371,2025-07-08,2025-07-10,Baixa,Fechado,Dashboard,Sprint 12,Rafael,60,Alta,3,Produção,Backend,Não
2372,2026-01-10,2026-01-12,Baixa,Aberto,API Clientes,Sprint 11,Juliana,64,Média,2,Homologação,API,Sim
2373,2025-04-15,2025-04-15,Baixa,Fechado,Pagamento,Sprint 2,Marcos,1,Alta,3,Produção,Backend,Não
2374,2026-01-30,2026-02-01,Crítica,Aberto,Dashboard,Sprint 10,João,53,Baixa,1,Produção,API,Não
2375,2025-04-03,2025-04-04,Crítica,Aberto,Mobile App,Sprint 11,Carlos,45,Alta,3,Produção,API,Não
2376,2025-01-02,2025-01-04,Crítica,Fechado,Pagamento,Sprint 10,Rafael,49,Média,2,Homologação,API,Sim
2377,2025-09-17,2025-09-17,Crítica,Aberto,Dashboard,Sprint 10,Marcos,18,Média,2,Produção,Backend,Não
2378,2025-09-23,2025-09-24,Alta,Fechado,Mobile App,Sprint 11,Carlos,29,Alta,3,Homologação,API,Não
2379,2024-05-27,2024-05-31,Baixa,Fechado,Dashboard,Sprint 11,João,114,Baixa,1,Produção,API,Não
2380,2025-12-23,2025-12-25,Alta,Aberto,API Clientes,Sprint 10,Marcos,55,Alta,3,Homologação,Backend,Sim
2381,2025-01-16,2025-01-19,Crítica,Fechado,Mobile App,Sprint 11,João,72,Baixa,1,Homologação,API,Não
2382,2025-06-30,2025-07-03,Alta,Fechado,Dashboard,Sprint 2,Marcos,88,Alta,3,Produção,API,Não
2383,2024-06-10,2024-06-10,Crítica,Aberto,Dashboard,Sprint 8,Marcos,15,Média,2,Homologação,Frontend,Não
2384,2026-02-24,2026-02-27,Baixa,Fechado,Dashboard,Sprint 10,Marcos,94,Alta,3,Produção,Backend,Não
2385,2025-07-10,2025-07-11,Média,Fechado,Login,Sprint 6,Ana,41,Baixa,1,Produção,Frontend,Sim
2386,2025-12-31,2026-01-02,Crítica,Aberto,API Clientes,Sprint 7,Fernanda,52,Baixa,1,Produção,Frontend,Sim
2387,2024-09-14,2024-09-15,Alta,Fechado,Relatórios,Sprint 2,Rafael,35,Alta,3,Produção,Frontend,Sim
2388,2025-02-25,2025-03-01,Baixa,Fechado,API Clientes,Sprint 5,Juliana,112,Alta,3,Produção,API,Não
2389,2025-02-20,2025-02-21,Baixa,Fechado,API Clientes,Sprint 4,Carlos,34,Alta,3,Produção,Backend,Não
2390,2025-02-16,2025-02-20,Baixa,Aberto,Pagamento,Sprint 1,Juliana,118,Baixa,1,Homologação,API,Não
2391,2026-01-14,2026-01-18,Crítica,Aberto,Relatórios,Sprint 10,Fernanda,98,Alta,3,Produção,Frontend,Não
2392,2024-11-06,2024-11-08,Baixa,Fechado,Relatórios,Sprint 4,Rafael,50,Média,2,Homologação,API,Não
2393,2025-01-29,2025-01-31,Baixa,Fechado,Mobile App,Sprint 1,Juliana,56,Média,2,Produção,API,Não
2394,2024-07-04,2024-07-04,Baixa,Aberto,Login,Sprint 11,Rafael,21,Média,2,Produção,Backend,Não
2395,2024-06-15,2024-06-19,Baixa,Aberto,Pagamento,Sprint 5,Fernanda,114,Alta,3,Homologação,Backend,Sim
2396,2025-05-13,2025-05-16,Baixa,Fechado,API Clientes,Sprint 5,Juliana,77,Alta,3,Homologação,Backend,Não
2397,2026-02-19,2026-02-23,Média,Fechado,Login,Sprint 7,Ana,105,Média,2,Produção,Frontend,Não
2398,2025-03-13,2025-03-17,Crítica,Fechado,Pagamento,Sprint 6,João,117,Média,2,Produção,Frontend,Sim
2399,2025-01-31,2025-01-31,Baixa,Fechado,Pagamento,Sprint 4,Juliana,16,Alta,3,Homologação,Backend,Sim
2400,2025-10-04,2025-10-05,Alta,Fechado,API Clientes,Sprint 5,Marcos,34,Média,2,Homologação,API,Não
2401,2024-09-09,2024-09-11,Média,Fechado,Dashboard,Sprint 3,Carlos,48,Alta,3,Produção,API,Sim
2402,2026-02-07,2026-02-08,Crítica,Aberto,Pagamento,Sprint 5,Fernanda,41,Baixa,1,Homologação,Frontend,Sim
2403,2026-02-02,2026-02-02,Baixa,Aberto,Mobile App,Sprint 4,João,22,Alta,3,Produção,API,Sim
2404,2024-12-23,2024-12-23,Crítica,Aberto,Mobile App,Sprint 3,Juliana,12,Baixa,1,Homologação,Backend,Sim
2405,2025-12-08,2025-12-10,Média,Fechado,Relatórios,Sprint 6,Juliana,55,Média,2,Homologação,API,Não
2406,2025-09-26,2025-09-26,Alta,Aberto,Mobile App,Sprint 6,Ana,22,Baixa,1,Homologação,Frontend,Não
2407,2024-06-07,2024-06-07,Alta,Fechado,Dashboard,Sprint 10,Carlos,15,Alta,3,Homologação,Frontend,Sim
2408,2024-05-19,2024-05-20,Baixa,Fechado,Dashboard,Sprint 10,Carlos,44,Baixa,1,Homologação,Backend,Não
2409,2026-03-16,2026-03-17,Crítica,Aberto,Dashboard,Sprint 11,Ana,40,Média,2,Homologação,Frontend,Não
2410,2024-11-12,2024-11-14,Alta,Aberto,API Clientes,Sprint 2,Fernanda,57,Alta,3,Homologação,API,Não
2411,2024-05-07,2024-05-08,Alta,Aberto,Login,Sprint 6,Ana,26,Média,2,Homologação,API,Sim
2412,2025-10-05,2025-10-06,Baixa,Aberto,API Clientes,Sprint 2,Rafael,29,Baixa,1,Produção,API,Sim
2413,2024-12-06,2024-12-07,Média,Fechado,Login,Sprint 9,João,31,Alta,3,Produção,API,Sim
2414,2025-06-19,2025-06-20,Crítica,Fechado,Pagamento,Sprint 1,Fernanda,46,Baixa,1,Homologação,Frontend,Não
2415,2026-04-05,2026-04-08,Alta,Aberto,Login,Sprint 8,Juliana,88,Baixa,1,Homologação,Backend,Não
2416,2025-06-18,2025-06-22,Média,Fechado,Mobile App,Sprint 4,João,107,Alta,3,Produção,Frontend,Sim
2417,2024-06-28,2024-06-29,Crítica,Aberto,Dashboard,Sprint 5,Rafael,46,Média,2,Homologação,Backend,Sim
2418,2026-01-19,2026-01-22,Crítica,Fechado,Pagamento,Sprint 10,Rafael,95,Média,2,Homologação,API,Sim
2419,2025-05-02,2025-05-03,Média,Fechado,Pagamento,Sprint 10,Marcos,40,Baixa,1,Homologação,Backend,Não
2420,2026-05-07,2026-05-08,Baixa,Aberto,Mobile App,Sprint 1,Carlos,34,Média,2,Produção,API,Não
2421,2024-05-14,2024-05-16,Baixa,Aberto,Mobile App,Sprint 12,Fernanda,62,Baixa,1,Produção,Frontend,Sim
2422,2026-01-05,2026-01-07,Crítica,Fechado,Dashboard,Sprint 3,Juliana,70,Alta,3,Homologação,Backend,Não
2423,2024-09-01,2024-09-04,Alta,Fechado,Relatórios,Sprint 6,João,95,Alta,3,Produção,API,Não
2424,2024-07-09,2024-07-13,Alta,Fechado,Relatórios,Sprint 3,Marcos,106,Média,2,Produção,API,Sim
2425,2024-07-23,2024-07-23,Baixa,Fechado,Mobile App,Sprint 10,João,23,Baixa,1,Produção,Frontend,Não
2426,2024-08-25,2024-08-27,Média,Fechado,Login,Sprint 8,Carlos,68,Alta,3,Homologação,API,Não
2427,2024-06-19,2024-06-23,Alta,Aberto,Dashboard,Sprint 4,João,118,Média,2,Homologação,Frontend,Não
2428,2025-07-01,2025-07-03,Baixa,Aberto,Mobile App,Sprint 4,Juliana,67,Baixa,1,Produção,Frontend,Não
2429,2024-05-25,2024-05-29,Baixa,Aberto,Relatórios,Sprint 4,Marcos,97,Média,2,Homologação,API,Sim
2430,2026-03-10,2026-03-11,Baixa,Aberto,Mobile App,Sprint 10,Juliana,36,Média,2,Produção,Frontend,Não
2431,2025-10-29,2025-10-31,Baixa,Fechado,Dashboard,Sprint 3,Marcos,60,Alta,3,Homologação,Backend,Sim
2432,2025-06-23,2025-06-24,Baixa,Fechado,Mobile App,Sprint 9,Marcos,29,Média,2,Produção,API,Não
2433,2025-05-06,2025-05-10,Alta,Aberto,Pagamento,Sprint 11,João,96,Baixa,1,Produção,API,Sim
2434,2025-03-25,2025-03-25,Média,Aberto,Login,Sprint 4,Rafael,16,Alta,3,Produção,API,Não
2435,2026-03-28,2026-03-29,Alta,Fechado,Login,Sprint 4,Juliana,40,Baixa,1,Homologação,Frontend,Sim
2436,2024-12-08,2024-12-11,Alta,Aberto,Relatórios,Sprint 12,Carlos,89,Alta,3,Produção,Backend,Não
2437,2025-01-12,2025-01-12,Alta,Aberto,Mobile App,Sprint 8,Ana,8,Baixa,1,Homologação,Frontend,Não
2438,2024-11-08,2024-11-13,Crítica,Aberto,API Clientes,Sprint 7,Ana,120,Alta,3,Homologação,Frontend,Sim
2439,2025-04-11,2025-04-14,Crítica,Aberto,Pagamento,Sprint 6,Ana,89,Média,2,Produção,API,Sim
2440,2025-06-09,2025-06-12,Alta,Fechado,Login,Sprint 6,Juliana,81,Média,2,Homologação,Backend,Sim
2441,2025-01-08,2025-01-08,Alta,Fechado,API Clientes,Sprint 4,Marcos,12,Alta,3,Homologação,API,Sim
2442,2025-02-17,2025-02-18,Baixa,Aberto,API Clientes,Sprint 5,Ana,46,Média,2,Homologação,API,Sim
2443,2024-06-18,2024-06-21,Média,Fechado,API Clientes,Sprint 3,João,85,Baixa,1,Produção,Frontend,Não
2444,2025-11-07,2025-11-11,Crítica,Fechado,Login,Sprint 6,Ana,99,Alta,3,Homologação,Frontend,Sim
2445,2025-09-17,2025-09-19,Alta,Aberto,Mobile App,Sprint 11,João,49,Média,2,Produção,Frontend,Sim
2446,2024-08-08,2024-08-11,Crítica,Fechado,Mobile App,Sprint 4,Fernanda,80,Alta,3,Homologação,Backend,Não
2447,2024-05-26,2024-05-26,Baixa,Aberto,Pagamento,Sprint 11,Marcos,6,Média,2,Produção,Frontend,Não
2448,2025-08-12,2025-08-13,Alta,Aberto,API Clientes,Sprint 7,Ana,28,Baixa,1,Homologação,Frontend,Sim
2449,2025-09-11,2025-09-12,Alta,Fechado,API Clientes,Sprint 2,Marcos,34,Alta,3,Produção,API,Não
2450,2025-08-25,2025-08-29,Baixa,Fechado,Relatórios,Sprint 1,João,102,Baixa,1,Homologação,Backend,Não
2451,2024-05-19,2024-05-22,Baixa,Aberto,Pagamento,Sprint 9,Marcos,89,Alta,3,Homologação,API,Não
2452,2025-08-17,2025-08-21,Alta,Fechado,Login,Sprint 12,Ana,98,Média,2,Homologação,API,Não
2453,2024-12-03,2024-12-03,Baixa,Fechado,Dashboard,Sprint 4,Carlos,18,Média,2,Homologação,API,Sim
2454,2025-08-14,2025-08-18,Crítica,Fechado,Mobile App,Sprint 1,Ana,101,Baixa,1,Homologação,Frontend,Sim
2455,2025-03-24,2025-03-26,Média,Fechado,API Clientes,Sprint 11,Juliana,65,Média,2,Homologação,API,Sim
2456,2026-04-22,2026-04-25,Média,Fechado,Dashboard,Sprint 8,João,94,Baixa,1,Produção,Backend,Sim
2457,2025-03-23,2025-03-24,Baixa,Aberto,Relatórios,Sprint 2,Fernanda,30,Alta,3,Produção,API,Não
2458,2025-12-25,2025-12-25,Média,Fechado,Pagamento,Sprint 6,Fernanda,3,Baixa,1,Produção,Frontend,Não
2459,2026-04-08,2026-04-08,Média,Aberto,Login,Sprint 10,Carlos,9,Alta,3,Homologação,Backend,Não
2460,2025-08-17,2025-08-17,Alta,Fechado,Login,Sprint 1,Carlos,18,Baixa,1,Homologação,API,Não
2461,2024-08-16,2024-08-16,Média,Aberto,Dashboard,Sprint 6,Rafael,13,Alta,3,Produção,API,Sim
2462,2025-06-16,2025-06-16,Crítica,Fechado,Login,Sprint 11,Ana,8,Alta,3,Produção,Backend,Não
2463,2024-11-30,2024-11-30,Crítica,Aberto,Mobile App,Sprint 7,Fernanda,4,Alta,3,Homologação,Frontend,Sim
2464,2026-01-09,2026-01-09,Baixa,Fechado,Dashboard,Sprint 3,Ana,23,Média,2,Homologação,Frontend,Não
2465,2024-07-16,2024-07-20,Média,Aberto,API Clientes,Sprint 2,Carlos,107,Alta,3,Produção,Frontend,Sim
2466,2024-12-16,2024-12-17,Crítica,Aberto,Mobile App,Sprint 7,Ana,40,Média,2,Produção,Backend,Sim
2467,2024-12-27,2024-12-27,Crítica,Fechado,Mobile App,Sprint 11,Ana,20,Alta,3,Produção,Frontend,Sim
2468,2025-03-30,2025-03-30,Alta,Aberto,API Clientes,Sprint 7,Juliana,5,Alta,3,Produção,Frontend,Não
2469,2025-07-15,2025-07-16,Baixa,Aberto,Dashboard,Sprint 8,João,26,Média,2,Homologação,Frontend,Sim
2470,2025-06-16,2025-06-16,Média,Aberto,Dashboard,Sprint 10,Carlos,13,Média,2,Produção,Backend,Sim
2471,2024-11-27,2024-11-30,Baixa,Aberto,Login,Sprint 11,João,79,Média,2,Produção,Frontend,Sim
2472,2025-07-19,2025-07-19,Crítica,Aberto,Mobile App,Sprint 9,João,14,Baixa,1,Produção,API,Não
2473,2024-09-19,2024-09-21,Média,Aberto,Login,Sprint 5,Fernanda,64,Baixa,1,Homologação,API,Não
2474,2025-06-16,2025-06-20,Crítica,Aberto,Relatórios,Sprint 3,Marcos,102,Baixa,1,Produção,Backend,Sim
